"object_type","schema_name","object_name","sub_object_name","definition","additional_info"
"INDEX","pgsodium","key","key_status_idx","CREATE INDEX key_status_idx ON pgsodium.key USING btree (status) WHERE (status = ANY (ARRAY['valid'::pgsodium.key_status, 'default'::pgsodium.key_status]))","null"
"INDEX","pgsodium","key","key_status_idx1","CREATE UNIQUE INDEX key_status_idx1 ON pgsodium.key USING btree (status) WHERE (status = 'default'::pgsodium.key_status)","null"
"INDEX","pgsodium","key","pgsodium_key_unique_name","CREATE UNIQUE INDEX pgsodium_key_unique_name ON pgsodium.key USING btree (name)","null"
"INDEX","public","comment_votes","comment_votes_comment_id_idx","CREATE INDEX comment_votes_comment_id_idx ON public.comment_votes USING btree (comment_id)","null"
"INDEX","public","comment_votes","comment_votes_pkey","CREATE UNIQUE INDEX comment_votes_pkey ON public.comment_votes USING btree (id)","null"
"INDEX","public","comment_votes","comment_votes_user_comment_unique","CREATE UNIQUE INDEX comment_votes_user_comment_unique ON public.comment_votes USING btree (user_id, comment_id)","null"
"INDEX","public","comment_votes","comment_votes_user_id_idx","CREATE INDEX comment_votes_user_id_idx ON public.comment_votes USING btree (user_id)","null"
"INDEX","public","comments","comments_pkey","CREATE UNIQUE INDEX comments_pkey ON public.comments USING btree (id)","null"
"INDEX","public","comments","idx_comments_post_id","CREATE INDEX idx_comments_post_id ON public.comments USING btree (post_id)","null"
"INDEX","public","comments","idx_comments_user_id","CREATE INDEX idx_comments_user_id ON public.comments USING btree (user_id)","null"
"INDEX","public","conversation_participants","conversation_participants_conversation_id_user_id_key","CREATE UNIQUE INDEX conversation_participants_conversation_id_user_id_key ON public.conversation_participants USING btree (conversation_id, user_id)","null"
"INDEX","public","conversation_participants","conversation_participants_pkey","CREATE UNIQUE INDEX conversation_participants_pkey ON public.conversation_participants USING btree (id)","null"
"INDEX","public","conversation_participants","idx_conversation_participants_conversation_id","CREATE INDEX idx_conversation_participants_conversation_id ON public.conversation_participants USING btree (conversation_id)","null"
"INDEX","public","conversation_participants","idx_conversation_participants_user_id","CREATE INDEX idx_conversation_participants_user_id ON public.conversation_participants USING btree (user_id)","null"
"INDEX","public","conversations","conversations_pkey","CREATE UNIQUE INDEX conversations_pkey ON public.conversations USING btree (id)","null"
"INDEX","public","friendships","friendships_pkey","CREATE UNIQUE INDEX friendships_pkey ON public.friendships USING btree (id)","null"
"INDEX","public","friendships","friendships_user_id_friend_id_key","CREATE UNIQUE INDEX friendships_user_id_friend_id_key ON public.friendships USING btree (user_id, friend_id)","null"
"INDEX","public","friendships","idx_friendships_friend_id","CREATE INDEX idx_friendships_friend_id ON public.friendships USING btree (friend_id)","null"
"INDEX","public","friendships","idx_friendships_user_id","CREATE INDEX idx_friendships_user_id ON public.friendships USING btree (user_id)","null"
"INDEX","public","group_members","group_members_group_id_user_id_key","CREATE UNIQUE INDEX group_members_group_id_user_id_key ON public.group_members USING btree (group_id, user_id)","null"
"INDEX","public","group_members","group_members_pkey","CREATE UNIQUE INDEX group_members_pkey ON public.group_members USING btree (id)","null"
"INDEX","public","group_members","idx_group_members_group_id","CREATE INDEX idx_group_members_group_id ON public.group_members USING btree (group_id)","null"
"INDEX","public","group_members","idx_group_members_user_id","CREATE INDEX idx_group_members_user_id ON public.group_members USING btree (user_id)","null"
"INDEX","public","groups","groups_pkey","CREATE UNIQUE INDEX groups_pkey ON public.groups USING btree (id)","null"
"INDEX","public","likes","idx_likes_comment_id","CREATE INDEX idx_likes_comment_id ON public.likes USING btree (comment_id)","null"
"INDEX","public","likes","idx_likes_post_id","CREATE INDEX idx_likes_post_id ON public.likes USING btree (post_id)","null"
"INDEX","public","likes","idx_likes_user_id","CREATE INDEX idx_likes_user_id ON public.likes USING btree (user_id)","null"
"INDEX","public","likes","likes_pkey","CREATE UNIQUE INDEX likes_pkey ON public.likes USING btree (id)","null"
"INDEX","public","likes","likes_user_id_post_id_comment_id_key","CREATE UNIQUE INDEX likes_user_id_post_id_comment_id_key ON public.likes USING btree (user_id, post_id, comment_id)","null"
"INDEX","public","media","idx_media_message_id","CREATE INDEX idx_media_message_id ON public.media USING btree (message_id)","null"
"INDEX","public","media","idx_media_post_id","CREATE INDEX idx_media_post_id ON public.media USING btree (post_id)","null"
"INDEX","public","media","media_pkey","CREATE UNIQUE INDEX media_pkey ON public.media USING btree (id)","null"
"INDEX","public","messages","idx_messages_conversation_id","CREATE INDEX idx_messages_conversation_id ON public.messages USING btree (conversation_id)","null"
"INDEX","public","messages","messages_pkey","CREATE UNIQUE INDEX messages_pkey ON public.messages USING btree (id)","null"
"INDEX","public","notifications","idx_notifications_user_id","CREATE INDEX idx_notifications_user_id ON public.notifications USING btree (user_id)","null"
"INDEX","public","notifications","notifications_pkey","CREATE UNIQUE INDEX notifications_pkey ON public.notifications USING btree (id)","null"
"INDEX","public","posts","idx_posts_group_id","CREATE INDEX idx_posts_group_id ON public.posts USING btree (group_id)","null"
"INDEX","public","posts","idx_posts_user_id","CREATE INDEX idx_posts_user_id ON public.posts USING btree (user_id)","null"
"INDEX","public","posts","posts_pkey","CREATE UNIQUE INDEX posts_pkey ON public.posts USING btree (id)","null"
"INDEX","public","posts","posts_search_idx","CREATE INDEX posts_search_idx ON public.posts USING gin (search_vector)","null"
"INDEX","public","user_hidden_posts","idx_user_hidden_posts_hidden_at","CREATE INDEX idx_user_hidden_posts_hidden_at ON public.user_hidden_posts USING btree (hidden_at)","null"
"INDEX","public","user_hidden_posts","idx_user_hidden_posts_post_id","CREATE INDEX idx_user_hidden_posts_post_id ON public.user_hidden_posts USING btree (post_id)","null"
"INDEX","public","user_hidden_posts","idx_user_hidden_posts_user_id","CREATE INDEX idx_user_hidden_posts_user_id ON public.user_hidden_posts USING btree (user_id)","null"
"INDEX","public","user_hidden_posts","user_hidden_posts_pkey","CREATE UNIQUE INDEX user_hidden_posts_pkey ON public.user_hidden_posts USING btree (user_id, post_id)","null"
"INDEX","public","user_saved_posts","idx_user_saved_posts_post_id","CREATE INDEX idx_user_saved_posts_post_id ON public.user_saved_posts USING btree (post_id)","null"
"INDEX","public","user_saved_posts","idx_user_saved_posts_saved_at","CREATE INDEX idx_user_saved_posts_saved_at ON public.user_saved_posts USING btree (saved_at)","null"
"INDEX","public","user_saved_posts","idx_user_saved_posts_user_id","CREATE INDEX idx_user_saved_posts_user_id ON public.user_saved_posts USING btree (user_id)","null"
"INDEX","public","user_saved_posts","user_saved_posts_pkey","CREATE UNIQUE INDEX user_saved_posts_pkey ON public.user_saved_posts USING btree (user_id, post_id)","null"
"INDEX","public","users","idx_users_username","CREATE INDEX idx_users_username ON public.users USING btree (username)","null"
"INDEX","public","users","users_email_key","CREATE UNIQUE INDEX users_email_key ON public.users USING btree (email)","null"
"INDEX","public","users","users_pkey","CREATE UNIQUE INDEX users_pkey ON public.users USING btree (id)","null"
"INDEX","public","users","users_username_key","CREATE UNIQUE INDEX users_username_key ON public.users USING btree (username)","null"
"INDEX","realtime","messages","messages_pkey","CREATE UNIQUE INDEX messages_pkey ON ONLY realtime.messages USING btree (id, inserted_at)","null"
"INDEX","realtime","schema_migrations","schema_migrations_pkey","CREATE UNIQUE INDEX schema_migrations_pkey ON realtime.schema_migrations USING btree (version)","null"
"INDEX","realtime","subscription","ix_realtime_subscription_entity","CREATE INDEX ix_realtime_subscription_entity ON realtime.subscription USING btree (entity)","null"
"INDEX","realtime","subscription","pk_subscription","CREATE UNIQUE INDEX pk_subscription ON realtime.subscription USING btree (id)","null"
"INDEX","realtime","subscription","subscription_subscription_id_entity_filters_key","CREATE UNIQUE INDEX subscription_subscription_id_entity_filters_key ON realtime.subscription USING btree (subscription_id, entity, filters)","null"
"INDEX","storage","buckets","bname","CREATE UNIQUE INDEX bname ON storage.buckets USING btree (name)","null"
"INDEX","storage","buckets","buckets_pkey","CREATE UNIQUE INDEX buckets_pkey ON storage.buckets USING btree (id)","null"
"INDEX","storage","migrations","migrations_name_key","CREATE UNIQUE INDEX migrations_name_key ON storage.migrations USING btree (name)","null"
"INDEX","storage","migrations","migrations_pkey","CREATE UNIQUE INDEX migrations_pkey ON storage.migrations USING btree (id)","null"
"INDEX","storage","objects","bucketid_objname","CREATE UNIQUE INDEX bucketid_objname ON storage.objects USING btree (bucket_id, name)","null"
"INDEX","storage","objects","idx_objects_bucket_id_name","CREATE INDEX idx_objects_bucket_id_name ON storage.objects USING btree (bucket_id, name COLLATE "C")","null"
"INDEX","storage","objects","name_prefix_search","CREATE INDEX name_prefix_search ON storage.objects USING btree (name text_pattern_ops)","null"
"INDEX","storage","objects","objects_pkey","CREATE UNIQUE INDEX objects_pkey ON storage.objects USING btree (id)","null"
"INDEX","storage","s3_multipart_uploads","idx_multipart_uploads_list","CREATE INDEX idx_multipart_uploads_list ON storage.s3_multipart_uploads USING btree (bucket_id, key, created_at)","null"
"INDEX","storage","s3_multipart_uploads","s3_multipart_uploads_pkey","CREATE UNIQUE INDEX s3_multipart_uploads_pkey ON storage.s3_multipart_uploads USING btree (id)","null"
"INDEX","storage","s3_multipart_uploads_parts","s3_multipart_uploads_parts_pkey","CREATE UNIQUE INDEX s3_multipart_uploads_parts_pkey ON storage.s3_multipart_uploads_parts USING btree (id)","null"
"INDEX","vault","secrets","secrets_name_idx","CREATE UNIQUE INDEX secrets_name_idx ON vault.secrets USING btree (name) WHERE (name IS NOT NULL)","null"
"INDEX","vault","secrets","secrets_pkey","CREATE UNIQUE INDEX secrets_pkey ON vault.secrets USING btree (id)","null"
"TABLE","auth","audit_log_entries","null","Auth: Audit trail for user actions.","null"
"TABLE","auth","flow_state","null","stores metadata for pkce logins","null"
"TABLE","auth","identities","null","Auth: Stores identities associated to a user.","null"
"TABLE","auth","instances","null","Auth: Manages users across multiple sites.","null"
"TABLE","auth","mfa_amr_claims","null","auth: stores authenticator method reference claims for multi factor authentication","null"
"TABLE","auth","mfa_challenges","null","auth: stores metadata about challenge requests made","null"
"TABLE","auth","mfa_factors","null","auth: stores metadata about factors","null"
"TABLE","auth","one_time_tokens","null","null","null"
"TABLE","auth","refresh_tokens","null","Auth: Store of tokens used to refresh JWT tokens once they expire.","null"
"TABLE","auth","saml_providers","null","Auth: Manages SAML Identity Provider connections.","null"
"TABLE","auth","saml_relay_states","null","Auth: Contains SAML Relay State information for each Service Provider initiated login.","null"
"TABLE","auth","schema_migrations","null","Auth: Manages updates to the auth system.","null"
"TABLE","auth","sessions","null","Auth: Stores session data associated to a user.","null"
"TABLE","auth","sso_domains","null","Auth: Manages SSO email address domain mapping to an SSO Identity Provider.","null"
"TABLE","auth","sso_providers","null","Auth: Manages SSO identity provider information; see saml_providers for SAML.","null"
"TABLE","auth","users","null","Auth: Stores user login data within a secure schema.","null"
"TABLE","pgsodium","key","null","This table holds metadata for derived keys given a key_id and key_context. The raw key is never stored.","null"
"TABLE","public","comment_votes","null","null","null"
"TABLE","public","comments","null","null","null"
"TABLE","public","conversation_participants","null","null","null"
"TABLE","public","conversations","null","null","null"
"TABLE","public","friendships","null","null","null"
"TABLE","public","group_members","null","null","null"
"TABLE","public","groups","null","null","null"
"TABLE","public","likes","null","null","null"
"TABLE","public","media","null","null","null"
"TABLE","public","messages","null","null","null"
"TABLE","public","notifications","null","null","null"
"TABLE","public","posts","null","null","null"
"TABLE","public","user_hidden_posts","null","null","null"
"TABLE","public","user_saved_posts","null","null","null"
"TABLE","public","users","null","null","null"
"TABLE","realtime","schema_migrations","null","null","null"
"TABLE","realtime","subscription","null","null","null"
"TABLE","storage","buckets","null","null","null"
"TABLE","storage","migrations","null","null","null"
"TABLE","storage","objects","null","null","null"
"TABLE","storage","s3_multipart_uploads","null","null","null"
"TABLE","storage","s3_multipart_uploads_parts","null","null","null"
"TABLE","vault","secrets","null","Table with encrypted `secret` column for storing sensitive information on disk.","null"
"TRIGGER","auth","users","on_auth_user_created","CREATE TRIGGER on_auth_user_created AFTER INSERT ON auth.users FOR EACH ROW EXECUTE FUNCTION handle_new_user()","null"
"TRIGGER","pgsodium","key","key_encrypt_secret_trigger_raw_key","CREATE TRIGGER key_encrypt_secret_trigger_raw_key BEFORE INSERT OR UPDATE OF raw_key ON pgsodium.key FOR EACH ROW EXECUTE FUNCTION pgsodium.key_encrypt_secret_raw_key()","null"
"TRIGGER","public","posts","posts_search_update","CREATE TRIGGER posts_search_update BEFORE INSERT OR UPDATE ON public.posts FOR EACH ROW EXECUTE FUNCTION posts_search_update()","null"
"TRIGGER","public","users","on_public_user_deleted","CREATE TRIGGER on_public_user_deleted AFTER DELETE ON public.users FOR EACH ROW EXECUTE FUNCTION handle_user_delete()","null"
"TRIGGER","realtime","subscription","tr_check_filters","CREATE TRIGGER tr_check_filters BEFORE INSERT OR UPDATE ON realtime.subscription FOR EACH ROW EXECUTE FUNCTION realtime.subscription_check_filters()","null"
"TRIGGER","storage","objects","update_objects_updated_at","CREATE TRIGGER update_objects_updated_at BEFORE UPDATE ON storage.objects FOR EACH ROW EXECUTE FUNCTION storage.update_updated_at_column()","null"
"TRIGGER","vault","secrets","secrets_encrypt_secret_trigger_secret","CREATE TRIGGER secrets_encrypt_secret_trigger_secret BEFORE INSERT OR UPDATE OF secret ON vault.secrets FOR EACH ROW EXECUTE FUNCTION vault.secrets_encrypt_secret_secret()","null"
"VIEW","extensions","pg_stat_statements","null"," SELECT pg_stat_statements.userid,
    pg_stat_statements.dbid,
    pg_stat_statements.toplevel,
    pg_stat_statements.queryid,
    pg_stat_statements.query,
    pg_stat_statements.plans,
    pg_stat_statements.total_plan_time,
    pg_stat_statements.min_plan_time,
    pg_stat_statements.max_plan_time,
    pg_stat_statements.mean_plan_time,
    pg_stat_statements.stddev_plan_time,
    pg_stat_statements.calls,
    pg_stat_statements.total_exec_time,
    pg_stat_statements.min_exec_time,
    pg_stat_statements.max_exec_time,
    pg_stat_statements.mean_exec_time,
    pg_stat_statements.stddev_exec_time,
    pg_stat_statements.rows,
    pg_stat_statements.shared_blks_hit,
    pg_stat_statements.shared_blks_read,
    pg_stat_statements.shared_blks_dirtied,
    pg_stat_statements.shared_blks_written,
    pg_stat_statements.local_blks_hit,
    pg_stat_statements.local_blks_read,
    pg_stat_statements.local_blks_dirtied,
    pg_stat_statements.local_blks_written,
    pg_stat_statements.temp_blks_read,
    pg_stat_statements.temp_blks_written,
    pg_stat_statements.blk_read_time,
    pg_stat_statements.blk_write_time,
    pg_stat_statements.temp_blk_read_time,
    pg_stat_statements.temp_blk_write_time,
    pg_stat_statements.wal_records,
    pg_stat_statements.wal_fpi,
    pg_stat_statements.wal_bytes,
    pg_stat_statements.jit_functions,
    pg_stat_statements.jit_generation_time,
    pg_stat_statements.jit_inlining_count,
    pg_stat_statements.jit_inlining_time,
    pg_stat_statements.jit_optimization_count,
    pg_stat_statements.jit_optimization_time,
    pg_stat_statements.jit_emission_count,
    pg_stat_statements.jit_emission_time
   FROM pg_stat_statements(true) pg_stat_statements(userid, dbid, toplevel, queryid, query, plans, total_plan_time, min_plan_time, max_plan_time, mean_plan_time, stddev_plan_time, calls, total_exec_time, min_exec_time, max_exec_time, mean_exec_time, stddev_exec_time, rows, shared_blks_hit, shared_blks_read, shared_blks_dirtied, shared_blks_written, local_blks_hit, local_blks_read, local_blks_dirtied, local_blks_written, temp_blks_read, temp_blks_written, blk_read_time, blk_write_time, temp_blk_read_time, temp_blk_write_time, wal_records, wal_fpi, wal_bytes, jit_functions, jit_generation_time, jit_inlining_count, jit_inlining_time, jit_optimization_count, jit_optimization_time, jit_emission_count, jit_emission_time);","null"
